"_id",MovieName,MovieId,RealTimeBox,SumBoxOffice,MovieFxAll,MovieZz
5e848cbc157e22fc6793660a,澳门风云3,637759,0.0,111821.2,"天津博纳文化传媒有限公司 Tianjin Bona culture media Co., Ltd","香港星王朝有限公司 Hongkong Star Dynasty Co., Ltd"
5e848cbc157e22fc6793660b,西游记之大闹天宫,589349,0.0,104549.6,"万达影视传媒有限公司 Wanda Media Co., Ltd/北京安石英纳影视文化有限公司 Beijing Anshi Yingna Entertainment Co.,Ltd","东方电影制作有限公司 Mandarin Films Co.,Ltd/北京文华东润投资有限公司 Beijing Wen Hua Dong Run Investment Co., Ltd./北京综艺星皓文化传播有限公司 Beijing Variety Star Media Co.,Ltd/广州市星际影业有限公司 Guangzhou Xingji Pictures Co., Ltd/横店影视制作有限公司 HG Entertainment Co.,Ltd/金海岸影业有限公司 Golden Coast Film Co., Ltd./星皓娱乐集团 Xinghao Entertainment Co.,Ltd"
5e848cbc157e22fc6793660c,澳门风云2,627594,0.0,97485.7,,"香港星王朝有限公司 Hongkong Star Dynasty Co., Ltd/太阳娱乐文化有限公司 Sun Entertainment Culture Limited/香港电视广播有限公司 Television Broadcasts Limited/寰亚电影制作有限公司 Media Asia Film Production Co., Ltd./邵氏兄弟（香港）有限公司 Shaw Brothers (Hongkong) Limited"
5e848cbc157e22fc6793660d,绝地逃亡,621641,0.0,88950.1,"联瑞（上海）影业有限公司 Lian Ray Pictures Co.,Ltd/北京中联华盟文化传媒投资有限公司 Beijing Zhonglian Huameng Media  Investment  Co.,Ltd/和和（上海）影业有限公司 Hehe（Shanghai）Pictures Co.,Ltd /黑蚂蚁（上海）影业有限公司 Black Ant Shanghai Entertainment Co.,Ltd/华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd/北京唐德国际文化传媒有限公司 Beijing Talent International Media  Co.,Ltd","北京唐德国际文化传媒有限公司 Beijing Talent International Media  Co.,Ltd/达星传媒有限责任公司 Tatsu media limited liability company/北京天华华文影视投资有限公司 Beijing Tianhua Huawen Motion Picture Investment Co.,Ltd/北京电影学院青年电影制片厂 Beijing Film Academy Youth Film Studio/浙江美浓影视有限公司 Zhejiang Meinong Entertainment Co.,Ltd/上海新文化传媒集团股份有限公司 Shanghai New Culture Media Group Co.,Ltd/北京耀莱影视文化传媒有限公司 Beijing Sparkle Roll Media Corporation/国家新闻出版广电总局电影卫星频道节目制作中心 China Movie Channel SARFT/北京微影时代科技有限公司 Beijing Weiying Shidai Technology Co.,Ltd/和和（上海）影业有限公司 Hehe（Shanghai）Pictures Co.,Ltd /黑蚂蚁（上海）影业有限公司 Black Ant Shanghai Entertainment Co.,Ltd"
5e848cbc157e22fc6793660e,智取威虎山,613812,0.0,88419.2,"五洲电影发行有限公司 Wuzhou Film Distribution/北京三快在线科技有限公司 Beijing Sankuai On-line Technology Co.,Ltd ","八一电影制片厂 Bayi Film Studio/万达影视传媒有限公司 Wanda Media Co., Ltd/国家新闻出版广电总局电影卫星频道节目制作中心 China Movie Channel SARFT/合一影业有限公司 Heyi Pictures Co.,Ltd  /上海三次元影视传媒有限公司 Shanghai Sanciyuan Entertainment Co.,Ltd/蓝色星空影业有限公司 Dream Sky Entertainment Co.,Ltd  /博纳影视娱乐有限公司 Bona Entertainment Co.,Ltd"
5e848cbc157e22fc6793660f,十二生肖,573367,0.0,88118.2,"华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd","成龙英皇影业有限公司 JCE Entertainment Ltd./华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd/东阳一房子影视制作有限公司 Dongyang Yifangzi Film and Television Production Co.,Ltd /北京唐德国际文化传媒有限公司 Beijing Talent International Media  Co.,Ltd/北京耀莱国际文化产业有限公司 Bei Jing Yao Lai Guo Ji Cultural Industry Co., LTD/北京龙苑堂文化艺术有限公司 Beijing Longyuantang Culture＆Art Co., Ltd."
5e848cbc157e22fc67936610,反贪风暴4,682238,0.0,79886.3,"天津猫眼微影文化传媒有限公司 Tianjin Maoyan Weiying Media Co.,Ltd/耳东影业（天津）有限公司 ","天马影联影视文化（北京）有限公司 Tianma Yinglian Entertainment（Beijing） Co., LTD/东方影业出品有限公司 Oriental Pictures products Co., Ltd"
5e848cbc157e22fc67936611,北京遇上西雅图之不二情书,639261,0.0,78679.9,"联瑞（上海）影业有限公司 Lian Ray Pictures Co.,Ltd/北京微影时代科技有限公司 Beijing Weiying Shidai Technology Co.,Ltd/北京百度糯米信息技术有限公司 Beijing Baidu Nuomi Information Technology Co.,Ltd/无锡市淘宝影视文化传播有限公司 Wuxi Taobao Entertainment Co.,Ltd","北京佳文映画文化传媒有限公司 Beijing Jiawen Yinghua Media Co.,Ltd/东阳盟将威影视文化有限公司 Dongyang meng jiang wei film and TV culture Co., LTD/蓝色星空影业有限公司 Dream Sky Entertainment Co.,Ltd  /上海腾讯企鹅影视文化传播有限公司 Shanghai Tencent Penguin Pictures Co.,Ltd/霍尔果斯不二文化传媒有限公司 Khorga Bu'er Media Co.,Ltd/北京天华华文影视投资有限公司 Beijing Tianhua Huawen Motion Picture Investment Co.,Ltd/北京和禾和文化传媒有限责任公司 Beijing Hehehe Media Co.,Ltd"
5e848cc3157e22fc67936612,叶问3,610219,0.0,77031.0,"大银幕(北京)电影发行控股有限公司 Dayinmu Film Distribution Co.,Ltd   /火传媒（上海）互联网科技有限公司 Huo Media Internet Technology Co.,Ltd/四海电影发行联盟 Sihai Distribution Association","香港天马电影出品有限公司 Pegasus Motion Pictures Limited/河南电影电视制作集团有限公司 Henan Film and Television Production Group Co.,Ltd/上海鸣艺文化传媒有限公司 Shanghai Mingyi Media Co.,Ltd  /上海家喜文化传播有限公司 Shanghai Jiaxi Media Co.,Ltd/上海合禾影视投资有限公司 Shanghai Hehe Entertainment Investment Co.,Ltd/北京天马联合影视文化有限公司 Beijing Tianma Lianhe Entertainment Co.,Ltd     /梦想沙龙娱乐文化有限公司 Dreams Salon Entertainment Co.,Ltd/天马影联影视文化（北京）有限公司 Tianma Yinglian Entertainment（Beijing） Co., LTD/天马电影制作有限公司 Tianma Film Production Co.,Ltd   "
5e848cc3157e22fc67936613,私人订制,610928,0.0,71380.1,"华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd","华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd/华谊兄弟国际有限公司 Huayi Brother International Co.,Ltd/北京一帆风顺影视文化工作室 Beijing Yifan Fengshun Film Studio/北京影武者文化传媒有限公司 Beijing Yingwuzhe Media Co.,Ltd"
