"_id",MovieName,MovieId,RealTimeBox,SumBoxOffice,MovieFxAll,MovieZz
5e7df087eb2be994dd156321,爱爱囧事2,660994,0.0,1.1,中国电影集团公司 China Film Group Corporation,"北京泽西年代影业有限公司 Beijing Zexi Niandai Entertainment Co.,Ltd/浙江麦浪影业有限公司 Zhejiang Mailang Pictures Co.,Ltd/浙江永康冬青影业有限公司 Zhejiang Yongkang Dongqing Pictures Co.,Ltd   /北京雨木网络科技有限公司 Beijing Yumu Network Technology Co.,Ltd/阿虎（北京）国际影视传媒文化发展有限公司 Ahoo (Beijing) International Film &amp; Television Co.,Ltd"
5e7df087eb2be994dd156322,丫语心声,643838,0.0,1.1,"北京金亿乾坤影视文化传媒有限公司 Beijing Jinyi Qiankun Media Co.,Ltd","山西世纪星美文化传播有限公司 Shanxi Shiji Xingmei Media  Co.,Ltd"
5e7df087eb2be994dd156323,阳光总在风雨后,638390,0.0,1.1,"北京豪杰时代文化传播有限公司  Beijing Haojie Shidai Media Co.,Ltd","北京华越世纪影视文化有限公司 Beijing Huayue Center Movie &amp; Television Co.,Ltd"
5e7df087eb2be994dd156324,阿尔巴特,589602,0.0,1.1,,"内蒙古电影集团有限责任公司 Inner Mongolia Film Group Co.,Ltd/内蒙古挪迈迪克文化传播公司  Inner Mongolia Nuomai Dike Media Co.,Ltd"
5e7df087eb2be994dd156325,看车人的七月,783,0.0,1.1,,北京电影制片厂 Beijing Film Studio
5e7df087eb2be994dd156326,弹无虚发之死亡之海,611482,0.0,1.1,,国家新闻出版广电总局电影卫星频道节目制作中心 China Movie Channel SARFT
5e7df087eb2be994dd156327,信天游,1671,0.0,1.1,"美亚娱乐资讯集团有限公司 Mei Ah Entertainment Co.,Ltd/世纪环球电影院线发展有限公司 Century Universal Film Network Development Co.,Ltd.",中国电影集团公司 China Film Group Corporation
5e7df087eb2be994dd156328,嗨起，打他个鬼子,615140,0.0,1.1,中国电影集团公司 China Film Group Corporation,"贵阳艾美华星文化传媒有限责任公司 Guiyang Aimei Huaxing Media Co.,Ltd"
5e7df087eb2be994dd156329,孔雀,798,0.0,1000.9,博纳影业集团股份有限公司 Bona Film Group,中国保利华亿传媒公司 Poly-Huayi Media of China
5e7df0a3eb2be994dd15632a,乳娘情,619225,0.0,1.1,中国电影集团公司 China Film Group Corporation,"中国电影家协会 China Film Association/安徽博雅科贸有限公司 Anhui Boya Technology And Trade Co.,Ltd"
5e7df0a3eb2be994dd15632b,青花,560403,0.0,1.1,上海电影股份有限公司影视发行分公司 Eastern Mordor,上海电影制片厂 Shanghai Film Studio
5e7df0a3eb2be994dd15632c,云雾笼罩的山峰,684691,0.0,1.1,"北京影创世纪文化传媒有限公司 ",
5e7df0a3eb2be994dd15632d,黄粱一梦,653113,0.0,1.1,"霍城指南影业有限公司 Huocheng Zhinan Pictures Co.,Ltd ","梅园艺影（北京）文化传媒有限公司 Meiyuan Yiying（Beijing）Media Co.,Ltd/长春市程仕娱乐传媒有限公司 Changchun Chengshi Entertainment Co.,Ltd"
5e7df0a3eb2be994dd15632e,爱在回响,615527,0.0,1.1,,
5e7df0a3eb2be994dd15632f,紫蝴蝶,297451,0.0,301.1,上海电影股份有限公司影视发行分公司 Eastern Mordor,梦幻工厂文化传媒（天津）股份有限公司 Dream factory culture media (Tianjin) Limited by Share Ltd/ Lou Yi Ltd./上海电影制片厂 Shanghai Film Studio/ Shanghai SFS Digital Media Co./法国日落黄沙电影公司 Wild Bunch
5e7df0a3eb2be994dd156330,逆博孤城,672255,0.0,1.1,,"深圳玩嘢兄弟影业发展有限公司 Shenzhen Wanye Brothers Pictures Development Co.,Ltd"
5e7df0a3eb2be994dd156331,花鼓情,629596,0.0,1.0,"北京灵感画面影业有限公司 Beijing Linggan Huamian Pictures Co.,Ltd/北京润恩传媒科技有限公司 Beijing run en Media Technology Co., Ltd","浙江甬城影视文化有限公司 Zhejiang Yongcheng Entertainment Co.,Ltd/宁波市海曙飞扬电子有限公司 Ningbo Haishu Flying Electronics Co., Ltd"
5e7df0a3eb2be994dd156332,殷雪梅,554056,0.0,106.0,"华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd/北京紫禁城三联影视发行有限公司 Beijing Forbidden City Sanlian Distribution Co.,Ltd",
5e7df0a3eb2be994dd156333,陵水谣,691545,0.0,1.0,,
5e7df0beeb2be994dd156334,求生者,615133,0.0,1.0,"北京虹合品尚文化传媒有限公司 Beijing Honghe Pinshang Media Co.,Ltd","中青缘文化产业投资有限公司 Zhongqingyuan Culture Industry Investment Co.,Ltd/湖南卫视文化传播公司 HNTV Cultural Dissemination Co.,Ltd/中国青少年音像出版社 "
5e7df0beeb2be994dd156335,爱回家,660899,0.0,1.0,"爱奇艺影业（北京）有限公司 IQIYI Pictures（Beijing）Co., Ltd./华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",
5e7df0beeb2be994dd156336,哈啰义乌,593088,0.0,1.0,"台州皇家影视发展有限公司 TaiZhou Royal Film Development Co., LTD","台州皇家影视发展有限公司 TaiZhou Royal Film Development Co., LTD"
5e7df0beeb2be994dd156337,镇巴女子,654063,0.0,1.0,"肇庆天艺文化传媒有限公司 Zhaoqing Tianyi Media Co.,Ltd","合肥天雄影视艺术有限公司 Hefei Tianxiong Entertainment And Art  Co.,Ltd/陕西顺通文化产业发展有限责任公司 /肇庆天艺文化传媒有限公司 Zhaoqing Tianyi Media Co.,Ltd"
5e7df0beeb2be994dd156338,匆匆,627258,0.0,1.0,,"上海旸晅映画文化传播有限公司 Shanghai Hengyuan Media Co.,Ltd"
5e7df0beeb2be994dd156339,飞行员呆呆鸟,682885,0.0,1.0,,
5e7df0beeb2be994dd15633a,山村母亲（戏曲）,643558,0.0,1.0,,山西电影制片厂（有限公司） Shanxi Film Studio
5e7df0beeb2be994dd15633b,雪落牤牛河,617480,0.0,1.0,"华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",
5e7df0beeb2be994dd15633c,青春告白,646337,0.0,1.0,,"北京翱宇国际文化传播有限公司 Beijing Aoyu Guoji Media Co.,Ltd"
5e7df0beeb2be994dd15633d,意乱情迷,559852,0.0,46.4,"中影集团数字电影院线有限公司 China Film Group Digital Cinema Line Co.,Ltd","北京星光大道影视制作有限公司 Beijing Xingguangdadao Film＆Television Production Co., Ltd."
5e7df0daeb2be994dd15633e,网络少年,560071,0.0,38.0,"北京紫禁城三联影视发行有限公司 Beijing Forbidden City Sanlian Distribution Co.,Ltd","北京永庄文化发展有限公司 Beijing Yongzhuang Cultural Development Co., Ltd./上海盛大网络发展有限公司 SNDA NETWORKING"
5e7df0daeb2be994dd15633f,一个陌生女人的来信,1785,0.0,800.6,博纳影业集团股份有限公司 Bona Film Group,中国保利华亿传媒公司 Poly-Huayi Media of China/ Asian Union Film Ltd.
